timestamp_utc,session_id,source_id,clue,answer_raw,answer_norm,answer_len,clue_len,filled_indices,filled_pairs,shown_pattern,user_guess_raw,user_guess_norm,user_correct,revealed,num_remaining_correct
2025-11-05T22:56:51Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,9/8/2021_ERIC,"""Spamalot"" writer Idle",ERIC,ERIC,4,22,"[1, 3]","[[1, ""R""], [3, ""C""]]",_R_C,eric,ERIC,1,0,2
2025-11-05T22:56:56Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,4/27/2021_SUGARDADDY,"Wealthy boyfriend, perhaps",SUGARDADDY,SUGARDADDY,10,26,"[1, 5, 6, 8]","[[1, ""U""], [5, ""D""], [6, ""A""], [8, ""D""]]",_U___DA_D_,sugardaddy,SUGARDADDY,1,0,6
2025-11-05T22:57:27Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/30/2019_TAX,Duty,TAX,TAX,3,4,[1],"[[1, ""A""]]",_A_,,,0,0,0
2025-11-05T22:57:38Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/22/2016_ETO,D.D.E.'s charge in W.W. II,ETO,ETO,3,26,"[0, 2]","[[0, ""E""], [2, ""O""]]",E_O,evo,EVO,0,0,0
2025-11-05T22:57:48Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,6/16/2019_NOMEN,"The ""Tullius"" of Marcus Tullius Cicero",NOMEN,NOMEN,5,38,[0],"[[0, ""N""]]",N____,,,0,0,0
2025-11-05T22:58:01Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,2/3/2018_HALLPASS,Toilet paper?,HALLPASS,HALLPASS,8,13,[],[],________,,,0,0,0
2025-11-05T22:58:05Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/20/2019_DONHO,"""Tiny Bubbles"" crooner",DONHO,DONHO,5,22,[],[],_____,,,0,0,0
2025-11-05T22:58:09Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/21/2018_JEAN,Levi's material,JEAN,JEAN,4,15,"[1, 2]","[[1, ""E""], [2, ""A""]]",_EA_,jean,JEAN,1,0,2
2025-11-05T22:58:13Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,10/4/2018_ACLU,Org. defending 1-Across rights,ACLU,ACLU,4,30,[2],"[[2, ""L""]]",__L_,aclu,ACLU,1,0,3
2025-11-05T22:58:55Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,12/14/2019_HITAT,Try to punch,HITAT,HITAT,5,12,[4],"[[4, ""T""]]",____T,quit,QUIT,0,0,0
2025-11-05T23:00:08Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,3/21/2021_NBA,Hoops grp.,NBA,NBA,3,10,[1],"[[1, ""B""]]",_B_,nba,NBA,1,0,2
2025-11-05T23:00:10Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/9/2020_EMU,Bird able to run faster than the fastest human,EMU,EMU,3,46,[1],"[[1, ""M""]]",_M_,emu,EMU,1,0,2
2025-11-05T23:00:12Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,6/6/2019_RIO,Feature on a Spanish map,RIO,RIO,3,24,[1],"[[1, ""I""]]",_I_,rio,RIO,1,0,2
2025-11-05T23:00:14Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,12/20/2018_SANS,Comic ___ (typeface),SANS,SANS,4,20,"[0, 1, 2]","[[0, ""S""], [1, ""A""], [2, ""N""]]",SAN_,sans,SANS,1,0,1
2025-11-05T23:00:21Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/8/2021_WHO,It becomes another question when its first letter is moved to the end,WHO,WHO,3,69,[1],"[[1, ""H""]]",_H_,who,WHO,1,0,2
2025-11-05T23:00:25Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/13/2019_TIRADE,"Tweetstorm, e.g.",TIRADE,TIRADE,6,16,[],[],______,tirade,TIRADE,1,0,6
2025-11-05T23:00:27Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/17/2018_TUNE,"Adjust, as a piano",TUNE,TUNE,4,18,[],[],____,tune,TUNE,1,0,4
2025-11-05T23:00:31Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/27/2021_INES,Mexican poet Juana ___ de la Cruz,INES,INES,4,33,"[1, 2]","[[1, ""N""], [2, ""E""]]",_NE_,inez,INEZ,0,0,1
2025-11-05T23:00:45Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/3/2019_ETTORE,"Automaker Bugatti who reportedly said ""I make my cars to go, not to stop""",ETTORE,ETTORE,6,73,"[1, 2, 3, 4, 5]","[[1, ""T""], [2, ""T""], [3, ""O""], [4, ""R""], [5, ""E""]]",_TTORE,attore,ATTORE,0,0,0
2025-11-05T23:00:47Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,2/18/2020_STAN,Lee of Marvel Comics,STAN,STAN,4,20,"[1, 2, 3]","[[1, ""T""], [2, ""A""], [3, ""N""]]",_TAN,stan,STAN,1,0,1
2025-11-06T16:55:14Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/25/2018_BABES,Swaddled ones,BABES,BABES,5,13,[],[],_____,babes,BABES,1,0,0,0,5
2025-11-06T16:55:17Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/23/2016_CRUMB,Tiniest leftover,CRUMB,CRUMB,5,16,"[0, 1, 2, 4]","[[0, ""C""], [1, ""R""], [2, ""U""], [4, ""B""]]",CRU_B,crumb,CRUMB,1,0,0,0,1
2025-11-06T16:55:21Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,7/2/2016_TINO,Two-time All-Star Martinez,TINO,TINO,4,26,[],[],____,,,0,0,0,0,0
2025-11-06T16:55:24Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/24/2019_WEBB,"Spud ___, 5'7"" N.B.A. star who famously won a Slam Dunk Contest",WEBB,WEBB,4,63,"[1, 2, 3]","[[1, ""E""], [2, ""B""], [3, ""B""]]",_EBB,webb,WEBB,1,0,0,0,1
2025-11-06T16:55:29Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/26/2019_EXPAT,"Person living abroad, informally",EXPAT,EXPAT,5,32,[],[],_____,expat,EXPAT,1,0,0,0,5
2025-11-06T16:55:30Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/10/2016_HARE,Fast runner,HARE,HARE,4,11,"[1, 2, 3]","[[1, ""A""], [2, ""R""], [3, ""E""]]",_ARE,hare,HARE,1,0,0,0,1
2025-11-06T16:55:39Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,9/15/2019_ALLEYCATS,Hip bowling enthusiasts?,ALLEYCATS,ALLEYCATS,9,24,"[5, 6, 8]","[[5, ""C""], [6, ""A""], [8, ""S""]]",_____CA_S,,,0,0,0,0,0
2025-11-06T16:55:45Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/1/2017_UTTER,Unmitigated,UTTER,UTTER,5,11,[],[],_____,,,0,0,0,0,0
2025-11-06T16:55:47Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/2/2020_ACRE,One of Yellowstone's 2.2+ million,ACRE,ACRE,4,33,"[0, 1, 3]","[[0, ""A""], [1, ""C""], [3, ""E""]]",AC_E,acre,ACRE,1,0,0,0,1
2025-11-06T16:56:01Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/24/2020_BASH,Wild party,BASH,BASH,4,10,[],[],____,,,0,0,0,0,0
2025-11-06T16:56:04Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/3/2016_CREEDS,Doctrines,CREEDS,CREEDS,6,9,"[0, 1, 3, 5]","[[0, ""C""], [1, ""R""], [3, ""E""], [5, ""S""]]",CR_E_S,creeds,CREEDS,1,0,0,0,2
2025-11-06T16:56:06Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/17/2020_ADORES,Is gaga over,ADORES,ADORES,6,12,"[1, 3, 5]","[[1, ""D""], [3, ""R""], [5, ""S""]]",_D_R_S,adores,ADORES,1,0,0,0,3
2025-11-06T16:56:12Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/10/2016_OLEOS,Bread spreads,OLEOS,OLEOS,5,13,[2],"[[2, ""E""]]",__E__,ghees,GHEES,0,0,0,0,1
2025-11-06T16:56:23Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/17/2020_APES,"Caesar's army, in a popular film franchise",APES,APES,4,42,"[0, 2, 3]","[[0, ""A""], [2, ""E""], [3, ""S""]]",A_ES,aces,ACES,0,0,0,0,0
2025-11-06T16:56:28Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/15/2016_ODE,"""___ on a Grecian Urn""",ODE,ODE,3,22,[1],"[[1, ""D""]]",_D_,ode,ODE,1,0,0,0,2
2025-11-06T16:56:32Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/19/2017_DIR,"N, E, W or S",DIR,DIR,3,12,[],[],___,dir,DIR,1,0,0,0,3
2025-11-06T16:56:39Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/27/2016_AIR,Word before gun or guitar,AIR,AIR,3,25,[],[],___,,,0,0,0,0,0
2025-11-06T16:56:45Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/3/2020_NAIAD,"Larva of a dragonfly, named after Greek myth",NAIAD,NAIAD,5,44,[4],"[[4, ""D""]]",____D,,,0,0,0,0,0
2025-11-06T16:56:52Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/16/2018_SUDS,Brew,SUDS,SUDS,4,4,[],[],____,,,0,0,0,0,0
2025-11-06T16:56:57Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/8/2021_LEAPDAY,February 29,LEAPDAY,LEAPDAY,7,11,[],[],_______,leapday,LEAPDAY,1,0,0,0,7
2025-11-06T16:57:10Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/3/2018_SEP,Equinox mo.,SEP,SEP,3,11,[],[],___,sep,SEP,1,0,0,0,3
2025-11-06T16:57:15Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/24/2019_EGON,"""Ghostbusters"" character ___ Spengler",EGON,EGON,4,37,"[2, 3]","[[2, ""O""], [3, ""N""]]",__ON,aron,ARON,0,0,0,0,0
2025-11-06T16:57:27Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,11/28/2019_MACAW,Tropical squawker,MACAW,MACAW,5,17,[],[],_____,,,0,0,0,0,0
2025-11-06T16:57:30Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/10/2016_LINE,Subway ___,LINE,LINE,4,10,"[0, 1, 2]","[[0, ""L""], [1, ""I""], [2, ""N""]]",LIN_,line,LINE,1,0,0,0,1
2025-11-06T16:57:35Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/18/2016_RATE,"Put on a scale from 1 to 10, say",RATE,RATE,4,32,[],[],____,rate,RATE,1,0,0,0,4
2025-11-06T16:57:38Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/26/2016_ARGO,2012 thriller with John Goodman and Alan Arkin,ARGO,ARGO,4,46,"[1, 2, 3]","[[1, ""R""], [2, ""G""], [3, ""O""]]",_RGO,argo,ARGO,1,0,0,0,1
2025-11-06T16:57:40Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/23/2017_HIGHWAY,"Turnpike, e.g.",HIGHWAY,HIGHWAY,7,14,"[0, 2, 3, 5, 6]","[[0, ""H""], [2, ""G""], [3, ""H""], [5, ""A""], [6, ""Y""]]",H_GH_AY,highway,HIGHWAY,1,0,0,0,2
2025-11-06T16:57:43Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,7/12/2021_EDIT,Prep for publication,EDIT,EDIT,4,20,"[1, 3]","[[1, ""D""], [3, ""T""]]",_D_T,eit,EIT,0,0,0,0,1
2025-11-06T16:57:47Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,9/23/2020_SATE,Fulfill,SATE,SATE,4,7,[],[],____,,,0,0,0,0,0
2025-11-06T16:57:53Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/23/2018_ABBA,"Biblical ""father""",ABBA,ABBA,4,17,"[0, 1, 3]","[[0, ""A""], [1, ""B""], [3, ""A""]]",AB_A,abba,ABBA,1,0,0,0,1
2025-11-06T16:58:03Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/17/2018_ANI,"""Star Wars"" nickname",ANI,ANI,3,20,[],[],___,,,0,0,0,0,0
2025-11-06T16:58:11Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,11/7/2018_EMPIRE,"Britain, Spain or France, once",EMPIRE,EMPIRE,6,30,[3],"[[3, ""I""]]",___I__,,,0,0,0,0,0
2025-11-06T16:58:18Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/5/2018_STAR,Headliner,STAR,STAR,4,9,"[0, 2]","[[0, ""S""], [2, ""A""]]",S_A_,s,S,0,0,0,0,0
2025-11-06T16:58:30Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,3/20/2016_ELIDERS,"Those saying ""somethin',"" say",ELIDERS,ELIDERS,7,29,"[1, 3, 5]","[[1, ""L""], [3, ""D""], [5, ""R""]]",_L_D_R_,gliderws,GLIDERWS,0,0,0,0,2
2025-11-06T16:58:37Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/7/2018_RIOT,Revolting scene,RIOT,RIOT,4,15,"[1, 3]","[[1, ""I""], [3, ""T""]]",_I_T,,,0,0,0,0,0
2025-11-06T16:58:45Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,9/1/2019_INTEGRA,Bygone car model that's an anagram of GRANITE,INTEGRA,INTEGRA,7,45,[3],"[[3, ""E""]]",___E___,,,0,0,0,0,0
2025-11-06T16:58:51Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/14/2021_NAILS,Catches,NAILS,NAILS,5,7,"[0, 3, 4]","[[0, ""N""], [3, ""L""], [4, ""S""]]",N__LS,nails,NAILS,1,0,0,0,2
2025-11-06T16:58:56Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,11/3/2017_DOOM,Death or destruction,DOOM,DOOM,4,20,[],[],____,noun,NOUN,0,0,0,0,1
2025-11-06T16:59:00Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,7/5/2016_CIAO,"""So long, Sofia!""",CIAO,CIAO,4,17,[0],"[[0, ""C""]]",C___,ciao,CIAO,1,0,0,0,3
2025-11-06T16:59:05Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/19/2019_SETS,Live musicians play them,SETS,SETS,4,24,[],[],____,,,0,0,0,0,0
2025-11-06T16:59:07Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/13/2020_MET,Satisfied,MET,MET,3,9,[],[],___,,,0,0,0,0,0
2025-11-06T16:59:11Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/7/2018_OMAR,"General Bradley, W.W. II commander",OMAR,OMAR,4,34,[2],"[[2, ""A""]]",__A_,sean,SEAN,0,0,0,0,0
2025-11-06T16:59:18Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/20/2018_ALEE,"""Ready about! Hard ___!""",ALEE,ALEE,4,24,"[2, 3]","[[2, ""E""], [3, ""E""]]",__EE,,,0,0,0,0,0
2025-11-06T16:59:25Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/18/2018_NOWAY,"""Forget it!"" ... or a hint to 17-, 30-, 46- and 62-Across",NOWAY,NOWAY,5,57,"[2, 3]","[[2, ""W""], [3, ""A""]]",__WA_,noway,NOWAY,1,0,0,0,3
2025-11-06T16:59:28Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/16/2019_BEE,Capital of Bolivia?,BEE,BEE,3,19,"[0, 2]","[[0, ""B""], [2, ""E""]]",B_E,bee,BEE,1,0,0,0,1
2025-11-06T16:59:32Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/24/2019_ARESO,"""Am not!"" comeback",ARESO,ARESO,5,18,"[0, 3, 4]","[[0, ""A""], [3, ""S""], [4, ""O""]]",A__SO,areso,ARESO,1,0,0,0,2
2025-11-06T16:59:36Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,3/15/2016_EMIR,Abu Dhabi dignitary,EMIR,EMIR,4,19,"[0, 1]","[[0, ""E""], [1, ""M""]]",EM__,emir,EMIR,1,0,0,0,2
2025-11-06T16:59:41Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,11/13/2016_FEN,Swamp,FEN,FEN,3,5,[1],"[[1, ""E""]]",_E_,fen,FEN,1,0,0,0,2
2025-11-06T16:59:44Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,5/26/2021_LEGO,Kind of block,LEGO,LEGO,4,13,[],[],____,,,0,0,0,0,0
2025-11-06T16:59:46Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/30/2017_SCION,Discontinued Toyota line,SCION,SCION,5,24,"[2, 3, 4]","[[2, ""I""], [3, ""O""], [4, ""N""]]",__ION,scion,SCION,1,0,0,0,2
2025-11-06T16:59:49Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/25/2018_YAKETYYAK,"Talk, talk, talk",YAKETYYAK,YAKETYYAK,9,16,"[4, 8]","[[4, ""T""], [8, ""K""]]",____T___K,,,0,0,0,0,0
2025-11-06T16:59:52Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/18/2019_BOTOX,Wrinkle treatment,BOTOX,BOTOX,5,17,[],[],_____,cream,CREAM,0,0,0,0,0
2025-11-06T16:59:57Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,11/26/2020_ANNA,___ of Arendelle (Disney heroine),ANNA,ANNA,4,33,[1],"[[1, ""N""]]",_N__,anne,ANNE,0,0,0,0,2
2025-11-06T17:00:03Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/2/2020_IMEANT,"""Er, uh, that is ...""",IMEANT,IMEANT,6,21,"[0, 1, 2, 4]","[[0, ""I""], [1, ""M""], [2, ""E""], [4, ""N""]]",IME_N_,imeant,IMEANT,1,0,0,0,2
2025-11-06T17:00:13Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/5/2019_UNKEMPT,Needing neatening,UNKEMPT,UNKEMPT,7,17,"[1, 6]","[[1, ""N""], [6, ""T""]]",_N____T,in,IN,0,0,0,0,0
2025-11-06T17:00:16Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,3/12/2020_ABORTED,Scrubbed,ABORTED,ABORTED,7,8,"[0, 1, 2, 4, 5, 6]","[[0, ""A""], [1, ""B""], [2, ""O""], [4, ""T""], [5, ""E""], [6, ""D""]]",ABO_TED,aborted,ABORTED,1,0,0,0,1
2025-11-06T17:00:17Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/18/2019_TEA,Hot cupful,TEA,TEA,3,10,"[0, 2]","[[0, ""T""], [2, ""A""]]",T_A,tea,TEA,1,0,0,0,1
2025-11-06T17:00:24Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/23/2019_ARIEL,Red-haired film princess,ARIEL,ARIEL,5,24,"[0, 3]","[[0, ""A""], [3, ""E""]]",A__E_,,,0,0,0,0,0
2025-11-06T17:00:29Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/2/2021_TRU,1989 play about Capote,TRU,TRU,3,22,"[0, 1]","[[0, ""T""], [1, ""R""]]",TR_,tro,TRO,0,0,0,0,0
2025-11-06T17:00:43Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/25/2018_FINDS,"Artifacts, to archaeologists",FINDS,FINDS,5,28,[],[],_____,,,0,0,0,0,0
2025-11-06T17:00:50Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/27/2020_PICCHU,Machu ___ (Inca citadel),PICCHU,PICCHU,6,24,"[0, 1, 5]","[[0, ""P""], [1, ""I""], [5, ""U""]]",PI___U,picchu,PICCHU,1,0,0,0,3
2025-11-06T17:00:53Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,3/4/2020_HAMILTON,Winner of 11 Tonys in 2016,HAMILTON,HAMILTON,8,26,"[0, 1, 2, 3, 4, 5, 6]","[[0, ""H""], [1, ""A""], [2, ""M""], [3, ""I""], [4, ""L""], [5, ""T""], [6, ""O""]]",HAMILTO_,hamilton,HAMILTON,1,0,0,0,1
2025-11-06T17:00:57Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,9/8/2021_BESTMAN,Person giving someone a ring,BESTMAN,BESTMAN,7,28,"[0, 1, 2, 3, 4]","[[0, ""B""], [1, ""E""], [2, ""S""], [3, ""T""], [4, ""M""]]",BESTM__,bestman,BESTMAN,1,0,0,0,2
2025-11-06T17:01:01Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/11/2019_EELS,Jellied delicacies,EELS,EELS,4,18,"[0, 1, 2]","[[0, ""E""], [1, ""E""], [2, ""L""]]",EEL_,eels,EELS,1,0,0,0,1
2025-11-06T17:01:03Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/21/2021_NOPE,"""Huh-uh""",NOPE,NOPE,4,8,"[0, 1, 3]","[[0, ""N""], [1, ""O""], [3, ""E""]]",NO_E,nope,NOPE,1,0,0,0,1
2025-11-06T17:01:06Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/29/2016_HOE,Soil-turning tool,HOE,HOE,3,17,[],[],___,hoe,HOE,1,0,0,0,3
2025-11-06T17:01:08Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/31/2018_LOAD,Burden,LOAD,LOAD,4,6,"[1, 2, 3]","[[1, ""O""], [2, ""A""], [3, ""D""]]",_OAD,load,LOAD,1,0,0,0,1
2025-11-06T17:01:11Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/23/2016_CAKES,See 13-Down,CAKES,CAKES,5,11,"[0, 1, 2, 4]","[[0, ""C""], [1, ""A""], [2, ""K""], [4, ""S""]]",CAK_S,,,0,0,1,0,0
2025-11-06T17:01:16Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/11/2017_ODD,Like all primes except 2,ODD,ODD,3,24,"[0, 2]","[[0, ""O""], [2, ""D""]]",O_D,odd,ODD,1,0,0,0,1
2025-11-06T17:01:18Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,3/3/2017_FEAT,Daredevil's highlight,FEAT,FEAT,4,21,"[0, 2, 3]","[[0, ""F""], [2, ""A""], [3, ""T""]]",F_AT,feat,FEAT,1,0,0,0,1
2025-11-06T17:01:23Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,11/24/2016_LOX,Food that's cured,LOX,LOX,3,17,[2],"[[2, ""X""]]",__X,lox,LOX,1,0,0,0,2
2025-11-06T17:01:30Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/18/2016_TOE,Bathwater tester,TOE,TOE,3,16,[0],"[[0, ""T""]]",T__,,,0,0,0,0,0
2025-11-06T17:01:33Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/8/2016_AESOP,"""The Tortoise and the Hare"" fabulist",AESOP,AESOP,5,36,"[1, 2, 4]","[[1, ""E""], [2, ""S""], [4, ""P""]]",_ES_P,aesop,AESOP,1,0,0,0,2
2025-11-06T17:01:37Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/21/2020_CRAFT,Make by hand,CRAFT,CRAFT,5,12,[2],"[[2, ""A""]]",__A__,craft,CRAFT,1,0,0,0,4
2025-11-06T17:01:47Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/16/2017_SATIATE,Give plenty,SATIATE,SATIATE,7,11,[],[],_______,,,0,0,0,0,0
2025-11-06T17:01:52Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/4/2017_ACHEFOR,Long to have,ACHEFOR,ACHEFOR,7,12,"[0, 1, 3, 5, 6]","[[0, ""A""], [1, ""C""], [3, ""E""], [5, ""O""], [6, ""R""]]",AC_E_OR,achefor,ACHEFOR,1,0,0,0,2
2025-11-06T17:01:54Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,4/18/2021_ANY,Which card to pick from a magician?,ANY,ANY,3,35,"[0, 2]","[[0, ""A""], [2, ""Y""]]",A_Y,any,ANY,1,0,0,0,1
2025-11-06T17:01:59Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/1/2020_NORA,"___ Lum, a.k.a. actress/comedian Awkwafina",NORA,NORA,4,42,[3],"[[3, ""A""]]",___A,tina,TINA,0,0,0,0,0
2025-11-06T17:02:04Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,9/16/2019_ALLIE,"""Kate & ___"" (1980s TV show)",ALLIE,ALLIE,5,28,"[1, 2, 3, 4]","[[1, ""L""], [2, ""L""], [3, ""I""], [4, ""E""]]",_LLIE,allie,ALLIE,1,0,0,0,1
2025-11-06T17:02:06Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,8/2/2017_SUR,"Big ___, Calif.",SUR,SUR,3,15,[1],"[[1, ""U""]]",_U_,sur,SUR,1,0,0,0,2
2025-11-06T17:02:08Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,2/10/2017_ONSALE,Discounted,ONSALE,ONSALE,6,10,"[1, 2, 3, 5]","[[1, ""N""], [2, ""S""], [3, ""A""], [5, ""E""]]",_NSA_E,onsale,ONSALE,1,0,0,0,2
2025-11-06T17:02:11Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,6/3/2019_SEMIPRO,Athlete getting part-time pay,SEMIPRO,SEMIPRO,7,29,"[0, 2, 3, 4, 5, 6]","[[0, ""S""], [2, ""M""], [3, ""I""], [4, ""P""], [5, ""R""], [6, ""O""]]",S_MIPRO,semipro,SEMIPRO,1,0,0,0,1
2025-11-06T17:02:16Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,12/8/2018_UHURA,Bridge officer on the original Enterprise,UHURA,UHURA,5,41,[],[],_____,uhura,UHURA,1,0,0,0,5
2025-11-06T17:02:22Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,10/22/2017_UPBRAID,Tongue-lash,UPBRAID,UPBRAID,7,11,"[0, 1, 2, 5, 6]","[[0, ""U""], [1, ""P""], [2, ""B""], [5, ""I""], [6, ""D""]]",UPB__ID,upbraid,UPBRAID,1,0,0,0,2
2025-11-06T17:02:24Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,7/20/2020_ITTY,___-bitty,ITTY,ITTY,4,9,[],[],____,itty,ITTY,1,0,0,0,4
2025-11-06T17:02:27Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,1/27/2016_IRS,Recipient of much Apr. mail,IRS,IRS,3,27,[2],"[[2, ""S""]]",__S,irs,IRS,1,0,0,0,2
2025-11-06T17:02:29Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,3/24/2020_ERE,"Bard's ""before""",ERE,ERE,3,15,[],[],___,ere,ERE,1,0,0,0,3
2025-11-06T17:02:33Z,93ee1d3d-3a4c-4843-913e-2d6d7ee3fab2,7/8/2021_BOON,Windfall,BOON,BOON,4,8,[],[],____,news,NEWS,0,0,0,0,0
